CodigoDoPrograma,NomeDoPrograma,SiglaIes,IesCd,Local,MunicipioCd,AreaDeAvaliacao,Modalidade,Nivel,DataInicioMestrado,DataInicioDoutorado,Nota1998,Nota2001,Nota2004,Nota2007,Nota2010,Nota2013,Recomend,Nota2017,NotaCtc,NotaReconsideracao,NotaFinal,DoutoradoDescredenciado,Reconsideracao,Acompanhento,IesNome,IesSigla,IesSiglaAgrupada,NaturezaJuridica,NaturezaJuridicaMec,Comunitaria,Filantropica,Confessional,MunicipioCdCompleto,Pais,Regiao,UfCd,UfNome,Uf,Mesorregiao,Microrregiao,Municipio,CodRgi,RegiaoGeograficaImediata,CodRgint,RegiaoGeograficaIntermediaria,IndiceDeGini2010,PercDosOcupadosComSuperiorCompleto18AnosOuMais2010,PopulacaoTotal2010,PopulacaoRural2010,PopulacaoUrbana2010,Idhm2010,IdhmRenda2010,IdhmLongevidade2010,IdhmEducacao2010,SubindiceDeEscolaridadeIdhmEducacao2010,PercDe25AnosOuMaisComSuperiorCompleto2010,ExpectativaDeAnosDeEstudo2010,TaxaDeFrequenciaBrutaAoSuperior2010,TaxaDeFrequenciaLiquidaAoSuperior2010,RendaPerCapita2010,PopulacaoRgi,PopulacaoRgInt,GrandeArea,Colegio,ViceCoordenador,ExperienciaCoordenador,SelecaoCoordenador,MinimoDocentesDO,MinimoDocentesME,MinimoDocentesMP,MediaIDEB,NaturezaJuridicaDetalhada,Descontinuidade,Involucao,Estagnacao,Risco,EstagnadoTipo,NotaAnterior,VariacaoNota,PPGsPorMunicipio,PPGsPorRGI,PPGsPorRGInt,PPGsPorUF,PercRiscoPorUf,PercRiscoPorMunicipio,PercRiscoPorRegiao,PercRiscoPorRGI,PercRiscoPorRGInt,PPGsPorIES,MediaPonderadaNotas,ProporcaoNotas567,IdadePPG,PropPosGraduadosMun,PropPosGraduadosRGI,PropPosGraduadosRGInt,PropSuperiorMun,PropSuperiorRGI,PropSuperiorRGInt,DensidadePPGMun,6,DensidadePPGRGI,DensidadePPGRGInt,Permanentes,PropSenior,PropJunior,PropSeniorJunior,PermanentesPorMinimo
33003017031P9,TEORIA E HISTÓRIA LITERÁRIA,UNICAMP,33003017,Campinas (SP),3509502,LINGUÍSTICA E LITERATURA,ACADÊMICO,Mestrado/Doutorado,1977-01-01,1987-01-01,6,6,6,5,6,7,,7,7,,7,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,"Linguística, Letras e Artes",Humanidades,,,,12,8,6,5.38,Pública Estadual,0,0,0,0,"",7,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,39,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,23,0.13043478260869565,0,0.13043478260869565,1.92
33003017043P7,LINGÜÍSTICA APLICADA,UNICAMP,33003017,Campinas (SP),3509502,LINGUÍSTICA E LITERATURA,ACADÊMICO,Mestrado/Doutorado,1987-01-01,1993-01-01,5,6,5,5,6,6,,4,4,5,5,,Sim,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,"Linguística, Letras e Artes",Humanidades,SIM,24,DESIGNACAO,12,8,6,5.38,Pública Estadual,0,1,0,1,"",6,-1,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,29,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,18,0.3888888888888889,0.16666666666666666,0.5555555555555556,1.5
33003017003P5,MATEMÁTICA,UNICAMP,33003017,Campinas (SP),3509502,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,ACADÊMICO,Mestrado/Doutorado,1972-01-01,1976-01-01,6,6,7,7,7,7,,7,7,,7,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências Exatas e da Terra,"Ciências Exatas, Tecnológicas e Multidisciplinar",NAO,7,ELEICAO,8,8,8,5.38,Pública Estadual,0,0,0,0,"",7,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,44,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,38,0.13157894736842105,0.18421052631578946,0.3157894736842105,4.75
33003017004P1,MATEMÁTICA APLICADA,UNICAMP,33003017,Campinas (SP),3509502,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,ACADÊMICO,Mestrado/Doutorado,1977-01-01,1990-01-01,5,6,6,5,6,6,,6,6,,6,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências Exatas e da Terra,"Ciências Exatas, Tecnológicas e Multidisciplinar",SIM,13,ELEICAO,8,8,8,5.38,Pública Estadual,0,0,0,0,"",6,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,39,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,34,0.17647058823529413,0.08823529411764706,0.2647058823529412,4.25
33003017006P4,ESTATÍSTICA,UNICAMP,33003017,Campinas (SP),3509502,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,ACADÊMICO,Mestrado/Doutorado,1977-01-01,2006-01-01,4,4,4,4,5,5,,5,5,,5,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências Exatas e da Terra,"Ciências Exatas, Tecnológicas e Multidisciplinar",,,,8,8,8,5.38,Pública Estadual,0,0,0,0,"",5,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,39,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,20,0,0.05,0.05,2.5
33003017085P1,MATEMÁTICA APLICADA E COMPUTACIONAL,UNICAMP,33003017,Campinas (SP),3509502,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,PROFISSIONAL,Mestrado Profissional,2006-01-01,,,,,4,5,4,,4,4,,4,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências Exatas e da Terra,"Ciências Exatas, Tecnológicas e Multidisciplinar",NAO,30,ELEICAO,8,8,8,5.38,Pública Estadual,0,1,0,1,"",4,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,10,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,26,0.11538461538461539,0.19230769230769232,0.3076923076923077,3.25
33003017023P6,CIÊNCIAS MÉDICAS,UNICAMP,33003017,Campinas (SP),3509502,MEDICINA I,ACADÊMICO,Mestrado/Doutorado,1979-01-01,1979-01-01,4,4,4,5,5,5,,4,4,,4,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências da Saúde,Ciências da Vida,,,,15,10,10,5.38,Pública Estadual,0,1,0,1,"",5,-1,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,37,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,62,0.14516129032258066,0.11290322580645161,0.25806451612903225,4.13
33003017065P0,CLÍNICA MÉDICA,UNICAMP,33003017,Campinas (SP),3509502,MEDICINA I,ACADÊMICO,Mestrado/Doutorado,1992-01-01,1992-01-01,5,5,5,5,5,5,,5,5,5,5,,Sim,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências da Saúde,Ciências da Vida,SIM,15,ELEICAO,15,10,10,5.38,Pública Estadual,0,0,0,0,"",5,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,24,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,61,0.09836065573770492,0.03278688524590164,0.13114754098360656,4.07
33003017078P5,FISIOPATOLOGIA MÉDICA,UNICAMP,33003017,Campinas (SP),3509502,MEDICINA I,ACADÊMICO,Mestrado/Doutorado,2002-01-01,2002-01-01,,,6,7,7,7,,7,7,,7,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências da Saúde,Ciências da Vida,,,,15,10,10,5.38,Pública Estadual,0,0,0,0,"",7,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,14,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,20,0.1,0,0.1,1.33
33003017054P9,SAÚDE DA CRIANÇA E DO ADOLESCENTE,UNICAMP,33003017,Campinas (SP),3509502,MEDICINA II,ACADÊMICO,Mestrado/Doutorado,1988-01-01,1988-01-01,4,4,5,4,4,5,,5,5,,5,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências da Saúde,Ciências da Vida,,,,12,10,10,5.38,Pública Estadual,0,0,0,0,"",5,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,28,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,26,0.19230769230769232,0.11538461538461539,0.3076923076923077,2.17
33006016015P2,CIÊNCIAS DA SAÚDE,PUCCAMP,33006016,Campinas (SP),3509502,MEDICINA II,ACADÊMICO,Mestrado,2015-02-23,,,,,,,,3,3,3,,3,,Não,sim,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUCCAMP,PUCCAMP,Particular,Privada sem fins lucrativos,SIM,SIM,SIM,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências da Saúde,Ciências da Vida,,,,12,10,10,5.38,Confessional,0,0,0,0,"",3,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,9,3.56,0.2222222222222222,1,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,13,0.07692307692307693,0.15384615384615385,0.23076923076923078,1.3
33003017062P1,TOCOGINECOLOGIA,UNICAMP,33003017,Campinas (SP),3509502,MEDICINA III,ACADÊMICO,Mestrado/Doutorado,1990-01-01,1990-01-01,5,5,4,5,6,7,,7,7,,7,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências da Saúde,Ciências da Vida,,,,12,10,10,5.38,Pública Estadual,0,0,0,0,"",7,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,26,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,26,0.11538461538461539,0.11538461538461539,0.23076923076923078,2.17
33003017063P8,CIÊNCIAS DA CIRURGIA,UNICAMP,33003017,Campinas (SP),3509502,MEDICINA III,ACADÊMICO,Mestrado/Doutorado,1988-01-01,1988-01-01,4,3,3,4,5,5,,4,4,4,4,,Sim,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências da Saúde,Ciências da Vida,,,,12,10,10,5.38,Pública Estadual,0,1,0,1,"",5,-1,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,28,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,40,0.125,0.075,0.2,3.33
33119015001P0,ODONTOLOGIA,SLMANDIC,33119015,Campinas (SP),3509502,ODONTOLOGIA,PROFISSIONAL,Mestrado Profissional,1999-01-01,,,,4,5,5,4,,4,4,4,4,,Sim,não,CENTRO DE PESQUISAS ODONTOLOGICAS SAO LEOPOLDO MANDIC,SLMANDIC,SLMANDIC,Particular,Privada com fins lucrativos,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências da Saúde,Ciências da Vida,NAO,58,DESIGNACAO,10,10,10,5.38,Privada com fins lucrativos,0,1,0,1,"",4,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,2,4,0,17,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,45,0.13333333333333333,0.08888888888888889,0.2222222222222222,4.5
33119015002P6,ODONTOLOGIA,SLMANDIC,33119015,Campinas (SP),3509502,ODONTOLOGIA,ACADÊMICO,Mestrado/Doutorado,2004-01-01,2005-01-01,,,,4,4,4,,4,4,4,4,,Sim,não,CENTRO DE PESQUISAS ODONTOLOGICAS SAO LEOPOLDO MANDIC,SLMANDIC,SLMANDIC,Particular,Privada com fins lucrativos,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências da Saúde,Ciências da Vida,,,,10,10,10,5.38,Privada com fins lucrativos,0,0,1,1,4x4,4,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,2,4,0,12,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,26,0.15384615384615385,0.038461538461538464,0.19230769230769232,2.6
33003017061P5,DEMOGRAFIA,UNICAMP,33003017,Campinas (SP),3509502,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,ACADÊMICO,Mestrado/Doutorado,2003-01-01,1993-01-01,5,4,5,5,5,6,,6,6,,6,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências Sociais Aplicadas,Humanidades,NAO,26,INDICACAO DOS PARES,10,8,8,5.38,Pública Estadual,0,0,0,0,"",6,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,23,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,13,0.23076923076923078,0,0.23076923076923078,1.3
33006016002P8,PSICOLOGIA,PUCCAMP,33006016,Campinas (SP),3509502,PSICOLOGIA,ACADÊMICO,Mestrado/Doutorado,1972-01-01,1995-01-01,4,4,3,4,5,5,,5,5,5,5,,Sim,não,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUCCAMP,PUCCAMP,Particular,Privada sem fins lucrativos,SIM,SIM,SIM,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências Humanas,Humanidades,NAO,82,DESIGNACAO,8,8,8,5.38,Confessional,0,0,0,0,"",5,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,9,3.56,0.2222222222222222,44,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,12,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.5
33050015005P8,PSICOLOGIA,USF,33050015,Campinas (SP),3509502,PSICOLOGIA,ACADÊMICO,Mestrado/Doutorado,1999-01-01,2004-01-01,,,4,5,6,6,,7,7,,7,,Não,não,UNIVERSIDADE SÃO FRANCISCO,USF,USF,Particular,Privada sem fins lucrativos,SIM,,,3507605,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências Humanas,Humanidades,SIM,15,DESIGNACAO,8,8,8,5.38,Filantrópica ou Comunitária,0,0,0,0,"",6,1,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,3,5,0.3333333333333333,17,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,11,0.09090909090909091,0.36363636363636365,0.45454545454545453,1.38
33003017007P0,QUÍMICA,UNICAMP,33003017,Campinas (SP),3509502,QUÍMICA,ACADÊMICO,Mestrado/Doutorado,1972-01-01,1972-01-01,5,7,7,7,7,7,,7,7,,7,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências Exatas e da Terra,"Ciências Exatas, Tecnológicas e Multidisciplinar",,,,15,12,8,5.38,Pública Estadual,0,0,0,0,"",7,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,44,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,88,0.17045454545454544,0.10227272727272728,0.2727272727272727,5.87
33003017058P4,SAÚDE COLETIVA,UNICAMP,33003017,Campinas (SP),3509502,SAÚDE COLETIVA,ACADÊMICO,Mestrado/Doutorado,1991-01-01,1991-01-01,4,3,4,5,5,4,,5,5,,5,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências da Saúde,Ciências da Vida,SIM,51,ELEICAO,10,10,10,5.38,Pública Estadual,0,0,0,0,"",4,1,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,25,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,17,0.17647058823529413,0.058823529411764705,0.23529411764705882,1.7
33003017090P5,SAÚDE COLETIVA: POLÍTICAS E GESTÃO EM SAÚDE,UNICAMP,33003017,Campinas (SP),3509502,SAÚDE COLETIVA,PROFISSIONAL,Mestrado Profissional,2012-01-01,,,,,,,3,,4,4,,4,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências da Saúde,Ciências da Vida,,,,10,10,10,5.38,Pública Estadual,0,0,0,0,"",3,1,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,4,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,26,0.038461538461538464,0.15384615384615385,0.19230769230769232,2.6
33003017015P3,SOCIOLOGIA,UNICAMP,33003017,Campinas (SP),3509502,SOCIOLOGIA,ACADÊMICO,Mestrado/Doutorado,1974-01-01,2003-01-01,5,5,5,5,6,6,,6,6,,6,,Não,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências Humanas,Humanidades,,,,8,8,8,5.38,Pública Estadual,0,0,0,0,"",6,0,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,42,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,18,0.2222222222222222,0.2777777777777778,0.5,2.25
33003017039P0,CIÊNCIAS SOCIAIS,UNICAMP,33003017,Campinas (SP),3509502,SOCIOLOGIA,ACADÊMICO,Doutorado,,1985-01-01,6,6,6,6,5,5,,4,4,4,4,,Sim,não,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,UNICAMP,Pública Estadual,Pública Estadual,,,,3509502,Brasil,Sudeste,35,São Paulo,SP,Campinas,Campinas,Campinas,350038,Campinas,3510,Campinas,0.56,0.2392,1080113,18573,1061540,0.81,0.83,0.86,0.73,0.67,0.2131,10.1,0.4863,0.2146,1390.83,2695720,6157921,Ciências Humanas,Humanidades,NAO,28,INDICACAO DOS PARES,8,8,8,5.38,Pública Estadual,0,1,0,1,"",5,-1,76,78,135,894,0.2695749440715884,0.3157894736842105,0.2532051282051282,0.3076923076923077,0.2518518518518518,74,5.31,0.7027027027027027,31,0.036221956276017576,0.026163379651608063,0.022217867562614325,0.19451073993122323,0.163647911130659,0.15140636148873798,36,6,18,14,36,0.3055555555555556,0.027777777777777776,0.3333333333333333,4.5
33050015007P0,CIÊNCIAS DA SAÚDE,USF,33050015,Bragança Paulista (SP),3507605,MEDICINA I,ACADÊMICO,Mestrado/Doutorado,2007-01-01,2012-01-01,,,,,4,4,,4,4,4,4,,Sim,não,UNIVERSIDADE SÃO FRANCISCO,USF,USF,Particular,Privada sem fins lucrativos,SIM,,,3507605,Brasil,Sudeste,35,São Paulo,SP,Macro Metropolitana Paulista,Bragança Paulista,Bragança Paulista,350041,Bragança Paulista,3510,Campinas,0.52,0.1632,146744,4489,142255,0.78,0.77,0.86,0.7,0.62,0.1493,10.18,0.3192,0.1535,974.08,416655,6157921,Ciências da Saúde,Ciências da Vida,,,,15,10,10,5.35,Filantrópica ou Comunitária,0,0,0,0,"",4,0,1,2,135,894,0.2695749440715884,0,0.2532051282051282,0,0.2518518518518518,3,5,0.3333333333333333,9,0.01404301294075978,0.013533159187718847,0.022217867562614325,0.13464845859227417,0.11523080117386808,0.15140636148873798,5,6,4,14,15,0,0.2,0.2,1
